customer_id,subscription_plan,monthly_charges,tenure,usage_frequency,last_login_days,customer_support_calls,payment_method,churn,churn_flag,engagement_score,tenure_group,churn_probability,risk_segment
8937-RDTHP,Month-to-month,84.6,1,4,18,5,Mailed check,Yes,1,0.21052631578947367,New,0.91,High
7083-MIOPC,Two year,20.25,72,1,15,1,Credit card (automatic),No,0,0.0625,Loyal,0.0,Low
1984-GPTEH,Month-to-month,25.15,29,2,15,1,Electronic check,No,0,0.125,Loyal,0.02,Low
1251-KRREG,Month-to-month,54.4,2,4,18,4,Mailed check,Yes,1,0.21052631578947367,New,0.9333333333333333,High
0621-JFHOL,Two year,29.6,10,2,10,3,Mailed check,No,0,0.18181818181818182,New,0.006666666666666667,Low
9903-LYSAB,Month-to-month,73.15,18,3,12,6,Electronic check,No,0,0.23076923076923078,Mid,0.19333333333333333,Low
0094-OIFMO,Month-to-month,95.0,11,5,10,5,Electronic check,Yes,1,0.45454545454545453,New,0.8533333333333334,High
9227-UAQFT,Two year,19.75,16,1,15,1,Mailed check,No,0,0.0625,Mid,0.0,Low
7301-ABVAD,Two year,86.6,72,8,3,2,Bank transfer (automatic),No,0,2.0,Loyal,0.0,Low
6614-FHDBO,Two year,109.2,72,8,3,3,Bank transfer (automatic),No,0,2.0,Loyal,0.0033333333333333335,Low
7576-ASEJU,One year,74.7,41,6,4,2,Credit card (automatic),No,0,1.2,Loyal,0.023333333333333334,Low
9058-HRZSV,Month-to-month,94.4,65,6,9,4,Electronic check,No,0,0.6,Loyal,0.04666666666666667,Low
4522-AKYLR,Month-to-month,54.8,13,4,11,4,Electronic check,No,0,0.3333333333333333,Mid,0.12,Low
0221-WMXNQ,Month-to-month,75.35,4,3,20,5,Electronic check,No,0,0.14285714285714285,New,0.13333333333333333,Low
0303-UNCIP,One year,65.0,41,5,5,5,Mailed check,No,0,0.8333333333333334,Loyal,0.07666666666666666,Low
9947-OTFQU,Month-to-month,74.4,15,3,12,5,Electronic check,Yes,1,0.23076923076923078,Mid,0.8824474074074075,High
0322-YINQP,Month-to-month,48.55,1,3,20,4,Mailed check,Yes,1,0.14285714285714285,New,0.73,High
0959-WHOKV,One year,99.0,42,7,4,4,Electronic check,No,0,1.4,Loyal,0.51,Medium
4075-JFPGR,One year,93.5,51,6,4,4,Electronic check,No,0,1.2,Loyal,0.35333333333333333,Low
4629-NRXKX,Month-to-month,70.4,2,2,22,6,Electronic check,Yes,1,0.08695652173913043,New,0.879590385679867,High
9514-JDSKI,Month-to-month,40.2,1,3,20,4,Electronic check,Yes,1,0.14285714285714285,New,0.7533333333333333,High
3282-ZISZV,One year,83.7,32,8,3,2,Credit card (automatic),No,0,2.0,Loyal,0.023333333333333334,Low
3675-YDUPJ,Month-to-month,19.85,10,1,20,1,Mailed check,No,0,0.047619047619047616,New,0.03333333333333333,Low
4111-BNXIF,Two year,59.55,67,6,4,2,Electronic check,No,0,1.2,Loyal,0.0033333333333333335,Low
7017-VFHAY,Two year,115.1,61,9,3,2,Credit card (automatic),No,0,2.25,Loyal,0.02666666666666667,Low
6655-LHBYW,One year,114.35,50,9,3,2,Credit card (automatic),No,0,2.25,Loyal,0.06333333333333334,Low
4959-JOSRX,Month-to-month,44.6,2,2,22,5,Credit card (automatic),Yes,1,0.08695652173913043,New,0.77,High
5046-NUHWD,Month-to-month,45.0,29,4,11,4,Electronic check,No,0,0.3333333333333333,Loyal,0.1,Low
7273-TEFQD,Month-to-month,41.15,3,3,20,5,Electronic check,Yes,1,0.14285714285714285,New,0.9066666666666666,High
3606-TWKGI,Month-to-month,106.9,13,7,9,5,Electronic check,Yes,1,0.7,Mid,0.7633333333333333,High
7529-ZDFXI,Month-to-month,89.85,57,5,10,5,Electronic check,No,0,0.45454545454545453,Loyal,0.31666666666666665,Low
7605-BDWDC,Two year,49.85,31,5,5,1,Bank transfer (automatic),No,0,0.8333333333333334,Loyal,0.0,Low
1950-KSVVJ,One year,113.3,45,9,3,2,Mailed check,No,0,2.25,Loyal,0.05,Low
0123-CRBRT,Two year,88.1,61,9,3,1,Mailed check,No,0,2.25,Loyal,0.0,Low
6292-TOSSS,Two year,24.9,50,2,10,1,Bank transfer (automatic),No,0,0.18181818181818182,Loyal,0.0033333333333333335,Low
3197-ARFOY,Month-to-month,105.0,19,7,9,2,Mailed check,No,0,0.7,Mid,0.23333333333333334,Low
6323-AYBRX,Two year,19.35,59,1,15,1,Mailed check,Yes,1,0.0625,Loyal,0.6333333333333333,Medium
7014-ZZXAW,Two year,24.25,71,2,10,1,Credit card (automatic),No,0,0.18181818181818182,Loyal,0.0,Low
4385-GZQXV,Month-to-month,94.45,16,5,10,4,Electronic check,Yes,1,0.45454545454545453,Mid,0.79,High
7633-MVPUY,Two year,59.75,57,5,5,1,Electronic check,No,0,0.8333333333333334,Loyal,0.013333333333333334,Low
6366-ZGQGL,Month-to-month,24.8,1,1,27,5,Bank transfer (automatic),Yes,1,0.03571428571428571,New,0.7224474074074074,High
4716-HHKQH,Month-to-month,107.05,20,7,9,3,Electronic check,No,0,0.7,Mid,0.3,Low
5940-AHUHD,Month-to-month,70.6,1,2,22,6,Mailed check,Yes,1,0.08695652173913043,New,0.5093433667155383,Medium
6432-TWQLB,Month-to-month,85.4,5,5,17,3,Electronic check,Yes,1,0.2777777777777778,New,0.9366666666666666,High
4484-GLZOU,Month-to-month,105.05,52,7,9,5,Electronic check,Yes,1,0.7,Loyal,0.8427752267891141,High
3179-GBRWV,Month-to-month,64.95,21,5,10,3,Bank transfer (automatic),No,0,0.45454545454545453,Mid,0.09333333333333334,Low
8645-KWHJO,Month-to-month,55.0,14,5,10,3,Electronic check,No,0,0.45454545454545453,Mid,0.17666666666666667,Low
4130-MZLCC,Month-to-month,50.55,5,3,20,4,Bank transfer (automatic),No,0,0.14285714285714285,New,0.043333333333333335,Low
0314-TKOSI,Month-to-month,55.15,6,4,11,3,Mailed check,No,0,0.3333333333333333,New,0.03333333333333333,Low
8229-MYEJZ,Month-to-month,51.2,10,3,12,4,Electronic check,No,0,0.23076923076923078,New,0.02666666666666667,Low
2080-SRCDE,Month-to-month,25.4,1,2,22,1,Mailed check,No,0,0.08695652173913043,New,0.08,Low
9577-WJVCQ,Month-to-month,54.45,68,4,11,4,Mailed check,No,0,0.3333333333333333,Loyal,0.01,Low
9512-UIBFX,Month-to-month,95.15,18,5,10,6,Mailed check,Yes,1,0.45454545454545453,Mid,0.6633333333333333,Medium
6202-DYYFX,One year,76.0,22,3,8,6,Credit card (automatic),No,0,0.3333333333333333,Mid,0.14333333333333334,Low
3808-HFKDE,Month-to-month,44.35,20,2,15,5,Electronic check,No,0,0.125,Mid,0.21333333333333335,Low
5583-SXDAG,Month-to-month,70.0,1,2,22,6,Electronic check,Yes,1,0.08695652173913043,New,0.8740439241229675,High
3488-PGMQJ,Month-to-month,74.5,8,3,12,5,Electronic check,Yes,1,0.23076923076923078,New,0.9466666666666667,High
3580-REOAC,Month-to-month,44.85,10,2,15,5,Credit card (automatic),Yes,1,0.125,New,0.66,Medium
7534-BFESC,Month-to-month,76.1,24,3,12,6,Electronic check,Yes,1,0.23076923076923078,Mid,0.12,Low
3727-OWVYD,One year,61.2,35,5,5,3,Mailed check,No,0,0.8333333333333334,Loyal,0.0033333333333333335,Low
2294-SALNE,One year,86.8,23,5,5,3,Mailed check,No,0,0.8333333333333334,Mid,0.016666666666666666,Low
4847-TAJYI,Month-to-month,89.35,6,4,11,6,Electronic check,No,0,0.3333333333333333,New,0.36666666666666664,Low
1563-IWQEX,Month-to-month,19.7,12,1,20,1,Mailed check,No,0,0.047619047619047616,New,0.1,Low
8203-XJZRC,Month-to-month,20.25,1,1,27,1,Mailed check,No,0,0.03571428571428571,New,0.39001485407161834,Low
6556-DBKZF,Two year,76.05,71,3,8,6,Electronic check,No,0,0.3333333333333333,Loyal,0.10333333333333333,Low
6851-WEFYX,Month-to-month,100.8,35,6,9,6,Electronic check,No,0,0.6,Loyal,0.23666666666666666,Low
2985-JUUBZ,Month-to-month,74.55,40,6,9,5,Electronic check,No,0,0.6,Loyal,0.06333333333333334,Low
6390-DSAZX,Month-to-month,73.6,1,3,20,5,Mailed check,Yes,1,0.14285714285714285,New,0.8933333333333333,High
0895-LMRSF,One year,64.9,23,4,6,5,Bank transfer (automatic),No,0,0.5714285714285714,Mid,0.05,Low
8098-LLAZX,Month-to-month,95.45,4,5,17,6,Electronic check,Yes,1,0.2777777777777778,New,0.8066666666666666,High
8266-VBFQL,Month-to-month,90.4,4,5,17,4,Electronic check,No,0,0.2777777777777778,New,0.43,Medium
8181-YHCMF,Two year,60.3,68,6,4,2,Credit card (automatic),No,0,1.2,Loyal,0.06666666666666667,Low
2240-HSJQD,Month-to-month,81.85,38,4,11,5,Mailed check,No,0,0.3333333333333333,Loyal,0.09666666666666666,Low
1248-DYXUB,Two year,24.8,52,2,10,1,Mailed check,No,0,0.18181818181818182,Loyal,0.0,Low
0265-EDXBD,Month-to-month,74.9,32,3,12,6,Electronic check,Yes,1,0.23076923076923078,Loyal,0.76,High
4115-BNPJY,Two year,75.55,29,6,4,3,Mailed check,No,0,1.2,Loyal,0.006666666666666667,Low
3167-SNQPL,Month-to-month,101.15,38,6,9,5,Electronic check,No,0,0.6,Loyal,0.36333333333333334,Low
4091-TVOCN,One year,78.75,48,7,4,4,Credit card (automatic),No,0,1.4,Loyal,0.01,Low
1098-TDVUQ,Month-to-month,19.25,1,1,27,1,Bank transfer (automatic),No,0,0.03571428571428571,New,0.02,Low
7277-OZCGZ,Month-to-month,89.05,22,5,10,3,Electronic check,No,0,0.45454545454545453,Mid,0.59,Medium
1557-EMYVT,Two year,115.05,43,9,3,2,Credit card (automatic),No,0,2.25,Loyal,0.013333333333333334,Low
2799-ARNLO,Month-to-month,69.35,5,2,22,6,Electronic check,No,0,0.08695652173913043,New,0.22666666666666666,Low
7563-BIUPC,Month-to-month,80.6,5,3,20,6,Electronic check,Yes,1,0.14285714285714285,New,0.7133333333333334,High
5027-YOCXN,One year,110.05,51,8,3,2,Credit card (automatic),No,0,2.0,Loyal,0.28,Low
3973-SKMLN,Two year,19.9,71,1,15,1,Credit card (automatic),No,0,0.0625,Loyal,0.0,Low
2321-OMBXY,One year,80.3,38,7,4,1,Credit card (automatic),Yes,1,1.4,Loyal,0.7533333333333333,High
2840-XANRC,Month-to-month,93.15,24,5,10,6,Electronic check,Yes,1,0.45454545454545453,Mid,0.77,High
6745-JEFZB,Month-to-month,91.5,35,5,10,4,Credit card (automatic),No,0,0.45454545454545453,Loyal,0.08666666666666667,Low
5020-ZSTTY,One year,82.45,54,8,3,1,Bank transfer (automatic),Yes,1,2.0,Loyal,0.64,Medium
9880-TDQAC,Two year,60.0,72,6,4,2,Electronic check,No,0,1.2,Loyal,0.006666666666666667,Low
8705-WZCYL,Month-to-month,44.8,1,2,22,5,Electronic check,No,0,0.08695652173913043,New,0.016666666666666666,Low
7102-JJVTX,One year,48.6,9,3,8,4,Mailed check,No,0,0.3333333333333333,New,0.023333333333333334,Low
8626-PTQGE,Two year,60.05,69,6,4,1,Bank transfer (automatic),No,0,1.2,Loyal,0.0,Low
4983-CLMLV,Month-to-month,102.7,52,7,9,3,Credit card (automatic),No,0,0.7,Loyal,0.22333333333333333,Low
5701-YVSVF,Month-to-month,82.9,11,4,11,4,Electronic check,No,0,0.3333333333333333,New,0.13,Low
5804-LEPIM,Month-to-month,70.35,2,2,22,6,Electronic check,Yes,1,0.08695652173913043,New,0.6217557906197388,Medium
5697-GOMBF,Month-to-month,35.9,28,2,15,5,Electronic check,No,0,0.125,Loyal,0.11,Low
2739-CACDQ,Month-to-month,82.65,17,4,11,6,Credit card (automatic),No,0,0.3333333333333333,Mid,0.14,Low
9385-EHGDO,Two year,19.85,35,1,15,1,Mailed check,No,0,0.0625,Loyal,0.0,Low
9498-FIMXL,One year,19.2,8,1,15,1,Mailed check,No,0,0.0625,New,0.06,Low
2379-GYFLQ,One year,94.9,46,6,4,5,Credit card (automatic),No,0,1.2,Loyal,0.02666666666666667,Low
0122-OAHPZ,Month-to-month,73.85,7,3,12,6,Electronic check,Yes,1,0.23076923076923078,New,0.8733333333333333,High
2868-SNELZ,Month-to-month,80.6,2,4,18,6,Mailed check,Yes,1,0.21052631578947367,New,0.9633333333333334,High
4322-RCYMT,One year,75.8,68,7,4,2,Bank transfer (automatic),Yes,1,1.4,Loyal,0.6733333333333333,Medium
6680-NENYN,Two year,104.6,43,7,4,5,Electronic check,Yes,1,1.4,Loyal,0.6133333333333333,Medium
2088-IEBAU,Two year,88.15,68,9,3,1,Electronic check,No,0,2.25,Loyal,0.0,Low
7982-VCELR,Month-to-month,94.8,36,5,10,5,Credit card (automatic),No,0,0.45454545454545453,Loyal,0.11,Low
1343-EHPYB,Month-to-month,103.4,63,7,9,5,Electronic check,Yes,1,0.7,Loyal,0.7727752267891141,High
6035-BXTTY,Month-to-month,54.65,32,4,11,2,Bank transfer (automatic),No,0,0.3333333333333333,Loyal,0.01,Low
6885-PKOAM,Two year,85.75,71,9,3,1,Credit card (automatic),No,0,2.25,Loyal,0.0,Low
7520-HQWJU,Month-to-month,67.45,66,6,9,3,Bank transfer (automatic),No,0,0.6,Loyal,0.04,Low
9639-BUJXT,One year,20.5,63,1,15,1,Mailed check,No,0,0.0625,Loyal,0.0033333333333333335,Low
5924-SNGKP,One year,20.25,41,1,15,1,Credit card (automatic),No,0,0.0625,Loyal,0.0,Low
0021-IKXGC,Month-to-month,72.1,1,3,20,6,Electronic check,No,0,0.14285714285714285,New,0.3566666666666667,Low
2034-GDRCN,Month-to-month,90.4,2,4,18,6,Electronic check,Yes,1,0.21052631578947367,New,0.8766666666666667,High
8966-SNIZF,Two year,19.45,70,1,15,1,Bank transfer (automatic),No,0,0.0625,Loyal,0.0,Low
6243-OZGFH,Month-to-month,44.95,23,3,12,5,Electronic check,No,0,0.23076923076923078,Mid,0.1234950020807324,Low
4654-DLAMQ,One year,97.0,64,6,4,4,Bank transfer (automatic),No,0,1.2,Loyal,0.023333333333333334,Low
0513-RBGPE,Two year,62.8,37,6,4,2,Credit card (automatic),No,0,1.2,Loyal,0.006666666666666667,Low
5160-UXJED,One year,44.6,17,2,10,5,Mailed check,No,0,0.18181818181818182,Mid,0.043333333333333335,Low
4115-NZRKS,Month-to-month,89.15,7,4,11,6,Electronic check,No,0,0.3333333333333333,New,0.9,High
0219-YTZUE,Month-to-month,84.8,4,5,17,5,Bank transfer (automatic),Yes,1,0.2777777777777778,New,0.9733333333333334,High
0623-IIHUG,Month-to-month,41.9,21,3,12,4,Electronic check,Yes,1,0.23076923076923078,Mid,0.7166666666666667,High
4572-DVCGN,Month-to-month,80.25,10,3,12,6,Bank transfer (automatic),Yes,1,0.23076923076923078,New,0.8966666666666666,High
3351-NGXYI,Month-to-month,54.1,16,4,11,4,Electronic check,No,0,0.3333333333333333,Mid,0.08333333333333333,Low
8984-EYLLL,Two year,105.25,64,7,4,3,Electronic check,No,0,1.4,Loyal,0.006666666666666667,Low
9057-MSWCO,Month-to-month,30.75,27,2,15,4,Credit card (automatic),Yes,1,0.125,Loyal,0.71,High
9833-TGFHX,One year,97.1,42,6,4,5,Electronic check,No,0,1.2,Loyal,0.1,Low
9294-TDIPC,Month-to-month,20.2,5,1,27,1,Mailed check,No,0,0.03571428571428571,New,0.016245064861816132,Low
5229-DTFYB,Two year,98.8,41,6,4,3,Bank transfer (automatic),No,0,1.2,Loyal,0.0033333333333333335,Low
0104-PPXDV,One year,50.3,58,3,8,5,Credit card (automatic),No,0,0.3333333333333333,Loyal,0.023333333333333334,Low
5176-LMJXE,Two year,20.55,47,1,15,1,Mailed check,No,0,0.0625,Loyal,0.0,Low
3583-KRKMD,Month-to-month,75.9,18,3,12,4,Bank transfer (automatic),No,0,0.23076923076923078,Mid,0.06666666666666667,Low
1010-DIAUQ,Month-to-month,96.5,5,5,17,6,Bank transfer (automatic),Yes,1,0.2777777777777778,New,0.98,High
9069-LGEUL,Month-to-month,59.95,23,4,11,4,Bank transfer (automatic),No,0,0.3333333333333333,Mid,0.09666666666666666,Low
7302-ZHMHP,Month-to-month,19.15,1,1,27,1,Mailed check,No,0,0.03571428571428571,New,0.16105377935958776,Low
9571-EDEBV,One year,98.65,71,6,4,6,Credit card (automatic),No,0,1.2,Loyal,0.07333333333333333,Low
3520-FJGCV,Two year,112.6,72,9,3,2,Credit card (automatic),No,0,2.25,Loyal,0.0,Low
6563-VRERX,One year,20.6,33,1,15,1,Mailed check,No,0,0.0625,Loyal,0.0,Low
0259-GBZSH,Month-to-month,85.65,2,4,18,6,Electronic check,Yes,1,0.21052631578947367,New,0.9933333333333333,High
6122-EFVKN,Two year,35.75,24,3,8,2,Mailed check,No,0,0.3333333333333333,Mid,0.0,Low
2805-EDJPQ,One year,99.75,56,7,4,3,Credit card (automatic),No,0,1.4,Loyal,0.03333333333333333,Low
6862-CQUMB,Month-to-month,96.1,37,5,10,5,Credit card (automatic),No,0,0.45454545454545453,Loyal,0.07,Low
7156-MXBJE,One year,85.1,43,8,3,2,Credit card (automatic),No,0,2.0,Loyal,0.016666666666666666,Low
6158-HDPXZ,Month-to-month,25.35,1,1,27,5,Mailed check,No,0,0.03571428571428571,New,0.7666666666666667,High
9601-BRXPO,Month-to-month,104.95,25,7,9,4,Bank transfer (automatic),Yes,1,0.7,Loyal,0.8861085601224474,High
2863-IMQDR,Two year,89.65,61,9,3,1,Electronic check,No,0,2.25,Loyal,0.0033333333333333335,Low
5686-CMAWK,One year,86.75,17,5,5,4,Electronic check,No,0,0.8333333333333334,Mid,0.043333333333333335,Low
5651-CRHKQ,One year,86.2,41,5,5,3,Bank transfer (automatic),No,0,0.8333333333333334,Loyal,0.0,Low
6905-NIQIN,Month-to-month,50.65,1,3,20,4,Mailed check,Yes,1,0.14285714285714285,New,0.9266666666666666,High
8204-YJCLA,Two year,64.8,72,7,4,1,Bank transfer (automatic),No,0,1.4,Loyal,0.0,Low
5167-ZFFMM,Month-to-month,90.85,1,5,17,5,Credit card (automatic),Yes,1,0.2777777777777778,New,0.7266666666666667,High
6583-SZVGP,Two year,108.1,48,7,4,5,Bank transfer (automatic),No,0,1.4,Loyal,0.22,Low
4895-TMWIR,Month-to-month,19.95,11,1,20,1,Mailed check,Yes,1,0.047619047619047616,New,0.6533333333333333,Medium
0533-BNWKF,Month-to-month,85.45,55,5,10,5,Electronic check,Yes,1,0.45454545454545453,Loyal,0.8233333333333334,High
1708-PBBOA,One year,54.75,42,6,4,1,Electronic check,No,0,1.2,Loyal,0.03333333333333333,Low
8782-LKFPK,Month-to-month,90.4,44,5,10,6,Mailed check,No,0,0.45454545454545453,Loyal,0.11,Low
5522-JBWMO,Month-to-month,44.0,1,2,22,5,Electronic check,No,0,0.08695652173913043,New,0.10333333333333333,Low
3597-MVHJT,Month-to-month,95.6,27,5,10,6,Bank transfer (automatic),No,0,0.45454545454545453,Loyal,0.23333333333333334,Low
9774-NRNAU,Month-to-month,84.8,27,8,8,2,Bank transfer (automatic),No,0,0.8888888888888888,Loyal,0.0,Low
0224-RLWWD,Month-to-month,44.3,2,2,22,5,Electronic check,No,0,0.08695652173913043,New,0.35333333333333333,Low
9967-ATRFS,Month-to-month,19.9,19,1,20,1,Mailed check,No,0,0.047619047619047616,Mid,0.0,Low
3951-NJCVI,Month-to-month,95.05,42,5,10,6,Electronic check,No,0,0.45454545454545453,Loyal,0.15333333333333332,Low
2977-CEBSX,Two year,90.05,66,9,3,1,Credit card (automatic),No,0,2.25,Loyal,0.013333333333333334,Low
0177-PXBAT,Month-to-month,109.9,33,8,8,3,Bank transfer (automatic),No,0,0.8888888888888888,Loyal,0.17666666666666667,Low
6599-CEBNN,Month-to-month,73.95,34,3,12,5,Credit card (automatic),Yes,1,0.23076923076923078,Loyal,0.7666666666666667,High
2519-ERQOJ,Month-to-month,54.6,33,5,10,3,Electronic check,No,0,0.45454545454545453,Loyal,0.11666666666666667,Low
5876-QMYLD,One year,20.05,23,1,15,1,Mailed check,No,0,0.0625,Mid,0.0,Low
2277-AXSDC,One year,19.75,32,1,15,1,Bank transfer (automatic),No,0,0.0625,Loyal,0.002822484196138732,Low
9442-JTWDL,One year,20.05,11,1,15,1,Credit card (automatic),No,0,0.0625,New,0.0,Low
0979-PHULV,Month-to-month,99.45,69,6,9,6,Credit card (automatic),Yes,1,0.6,Loyal,0.22,Low
3067-SVMTC,One year,55.9,68,4,6,2,Bank transfer (automatic),No,0,0.5714285714285714,Loyal,0.0,Low
5495-GPSRW,Two year,19.7,20,1,15,1,Mailed check,No,0,0.0625,Mid,0.0,Low
7606-BPHHN,Two year,19.8,72,1,15,1,Credit card (automatic),No,0,0.0625,Loyal,0.0,Low
4742-DRORA,One year,95.4,60,6,4,5,Bank transfer (automatic),No,0,1.2,Loyal,0.016666666666666666,Low
0111-KLBQG,Month-to-month,93.95,32,5,10,5,Mailed check,No,0,0.45454545454545453,Loyal,0.13666666666666666,Low
4800-VHZKI,Month-to-month,19.9,1,1,27,1,Mailed check,Yes,1,0.03571428571428571,New,0.7557285026429684,High
7989-CHGTL,Month-to-month,19.6,1,1,27,1,Mailed check,Yes,1,0.03571428571428571,New,0.91379238381046,High
0334-GDDSO,Month-to-month,81.35,3,4,18,5,Electronic check,Yes,1,0.21052631578947367,New,0.83,High
4163-NCJAK,One year,24.45,46,2,10,1,Bank transfer (automatic),No,0,0.18181818181818182,Loyal,0.0,Low
5233-AOZUF,Month-to-month,74.95,29,3,12,6,Electronic check,No,0,0.23076923076923078,Loyal,0.14,Low
5973-EJGDP,Month-to-month,87.35,51,6,9,3,Electronic check,No,0,0.6,Loyal,0.06333333333333334,Low
1996-DBMUS,Month-to-month,70.65,48,2,15,6,Bank transfer (automatic),No,0,0.125,Loyal,0.26,Low
7916-VCCPB,Month-to-month,73.25,16,3,12,5,Bank transfer (automatic),No,0,0.23076923076923078,Mid,0.10666666666666667,Low
4686-GEFRM,Two year,98.7,70,7,4,3,Bank transfer (automatic),No,0,1.4,Loyal,0.06666666666666667,Low
5249-QYHEX,Two year,24.8,40,2,10,1,Mailed check,No,0,0.18181818181818182,Loyal,0.0,Low
0578-SKVMF,Month-to-month,83.3,22,4,11,5,Electronic check,Yes,1,0.3333333333333333,Mid,0.84,High
5564-NEMQO,Month-to-month,75.3,1,3,20,6,Bank transfer (automatic),Yes,1,0.14285714285714285,New,0.9866666666666667,High
2233-FAGXV,Month-to-month,24.3,5,2,22,1,Mailed check,No,0,0.08695652173913043,New,0.06333333333333334,Low
5605-IYGFG,Month-to-month,69.85,7,2,15,6,Bank transfer (automatic),No,0,0.125,New,0.22,Low
7663-ZTEGJ,One year,100.55,29,7,4,3,Credit card (automatic),No,0,1.4,Loyal,0.03,Low
3935-TBRZZ,One year,25.7,44,2,10,1,Mailed check,No,0,0.18181818181818182,Loyal,0.006666666666666667,Low
8111-BKVDS,Month-to-month,40.7,10,4,11,3,Bank transfer (automatic),No,0,0.3333333333333333,New,0.08666666666666667,Low
2055-SIFSS,Month-to-month,51.65,55,3,12,5,Bank transfer (automatic),No,0,0.23076923076923078,Loyal,0.04,Low
2806-MLNTI,One year,105.1,52,7,4,5,Bank transfer (automatic),No,0,1.4,Loyal,0.12,Low
8734-DKSTZ,Month-to-month,85.95,10,4,11,6,Electronic check,No,0,0.3333333333333333,New,0.2633333333333333,Low
4360-PNRQB,Month-to-month,75.6,18,3,12,6,Bank transfer (automatic),No,0,0.23076923076923078,Mid,0.5133333333333333,Medium
6152-ONASV,One year,58.25,68,5,5,2,Bank transfer (automatic),No,0,0.8333333333333334,Loyal,0.0033333333333333335,Low
9063-ZGTUY,Month-to-month,19.4,61,1,20,1,Mailed check,Yes,1,0.047619047619047616,Loyal,0.7133333333333334,High
7781-HVGMK,Two year,65.2,72,7,4,1,Credit card (automatic),No,0,1.4,Loyal,0.013333333333333334,Low
2181-UAESM,Month-to-month,53.45,2,4,18,4,Electronic check,No,0,0.21052631578947367,New,0.09,Low
2957-LOLHO,Month-to-month,45.4,12,2,15,5,Bank transfer (automatic),Yes,1,0.125,New,0.6366666666666667,Medium
6048-NJXHX,Two year,19.75,41,1,15,1,Electronic check,No,0,0.0625,Loyal,0.01,Low
2320-SLKMB,Month-to-month,44.45,26,4,11,3,Credit card (automatic),No,0,0.3333333333333333,Loyal,0.03333333333333333,Low
4980-URKXC,One year,20.85,36,1,15,1,Bank transfer (automatic),No,0,0.0625,Loyal,0.01,Low
4376-KFVRS,Two year,114.05,72,9,3,2,Credit card (automatic),No,0,2.25,Loyal,0.0,Low
5886-VLQVU,Month-to-month,89.85,35,5,10,4,Bank transfer (automatic),No,0,0.45454545454545453,Loyal,0.013333333333333334,Low
3577-AMVUX,Month-to-month,55.05,1,4,18,3,Mailed check,No,0,0.21052631578947367,New,0.15666666666666668,Low
0771-WLCLA,Month-to-month,112.95,16,8,8,3,Electronic check,No,0,0.8888888888888888,Mid,0.12333333333333334,Low
5628-RKIFK,Month-to-month,101.55,49,6,9,5,Credit card (automatic),No,0,0.6,Loyal,0.19333333333333333,Low
0206-TBWLC,One year,114.65,54,9,3,2,Mailed check,No,0,2.25,Loyal,0.013333333333333334,Low
2937-FTHUR,Month-to-month,64.8,18,5,10,4,Electronic check,No,0,0.45454545454545453,Mid,0.08666666666666667,Low
1910-FMXJM,Month-to-month,80.4,36,3,12,6,Electronic check,No,0,0.23076923076923078,Loyal,0.2633333333333333,Low
7752-XUSCI,Month-to-month,105.9,60,7,9,5,Electronic check,Yes,1,0.7,Loyal,0.15277522678911412,Low
4110-PFEUZ,Month-to-month,69.55,1,2,22,6,Mailed check,Yes,1,0.08695652173913043,New,0.9624474074074074,High
0732-OCQOC,Two year,25.05,52,2,10,1,Bank transfer (automatic),No,0,0.18181818181818182,Loyal,0.006666666666666667,Low
5168-MSWXT,Month-to-month,94.75,8,5,10,6,Electronic check,No,0,0.45454545454545453,New,0.30333333333333334,Low
